,Response,Income,Recency,SpendingWine,SpendingGreens,SpendingMeat,SpendingFish,SpendingSweets,SpendingGold,ID,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,haveChildren,AcceptedCmp1_0.0,AcceptedCmp1_1.0,AcceptedCmp2_0.0,AcceptedCmp2_1.0,AcceptedCmp3_0.0,AcceptedCmp3_1.0,AcceptedCmp4_0.0,AcceptedCmp4_1.0,AcceptedCmp5_0.0,AcceptedCmp5_1.0,AcceptedCampaigns_0.0,AcceptedCampaigns_1.0,Education_0.0,Education_1.0,Marital_Status_0.0,Marital_Status_1.0
111,0.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,7.0,0.26666666666666666,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
112,0.0,5.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,2.0,0.26666666666666666,0.2222222222222222,0.14285714285714285,0.9230769230769231,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
113,0.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,5.0,3.0,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
114,0.0,9.0,1.0,7.0,7.0,6.0,4.0,4.0,7.0,9.0,0.06666666666666667,0.18518518518518517,0.14285714285714285,0.3076923076923077,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
115,0.0,8.0,4.0,7.0,7.0,8.0,4.0,5.0,8.0,4.0,0.06666666666666667,0.2222222222222222,0.21428571428571427,0.8461538461538463,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
116,1.0,7.0,3.0,9.0,4.0,8.0,4.0,6.0,8.0,6.0,0.06666666666666667,0.25925925925925924,0.14285714285714285,0.38461538461538464,0.45,0.0,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True
117,0.0,6.0,2.0,7.0,0.0,3.0,0.0,0.0,7.0,3.0,0.2,0.2962962962962963,0.03571428571428571,0.6153846153846154,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
118,1.0,9.0,8.0,7.0,6.0,6.0,4.0,4.0,5.0,1.0,0.06666666666666667,0.2222222222222222,0.25,0.8461538461538463,0.15000000000000002,0.0,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True
119,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
120,0.0,4.0,1.0,6.0,0.0,6.0,0.0,0.0,8.0,8.0,0.3333333333333333,0.2222222222222222,0.14285714285714285,0.46153846153846156,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
121,0.0,5.0,5.0,3.0,0.0,3.0,0.0,0.0,5.0,2.0,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
122,0.0,9.0,2.0,7.0,7.0,9.0,7.0,6.0,6.0,1.0,0.0,0.14814814814814814,0.21428571428571427,0.38461538461538464,0.05,0.0,False,True,True,False,True,False,True,False,False,True,False,True,True,False,True,False
123,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
124,0.0,3.0,6.0,3.0,7.0,5.0,7.0,7.0,9.0,0.0,0.3333333333333333,0.3333333333333333,0.03571428571428571,0.38461538461538464,0.45,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
125,0.0,2.0,7.0,2.0,2.0,3.0,0.0,3.0,5.0,5.0,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
126,0.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,8.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
127,0.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,8.0,0.26666666666666666,0.2222222222222222,0.07142857142857142,0.7692307692307693,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
128,1.0,2.0,1.0,3.0,1.0,4.0,0.0,2.0,3.0,5.0,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
129,0.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,7.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
130,0.0,2.0,7.0,2.0,0.0,2.0,2.0,1.0,1.0,6.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
131,1.0,9.0,6.0,8.0,5.0,6.0,5.0,6.0,9.0,6.0,0.0,0.2222222222222222,0.2857142857142857,1.0,0.1,0.0,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True
132,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
133,0.0,8.0,8.0,5.0,5.0,6.0,5.0,5.0,9.0,1.0,0.13333333333333333,0.1111111111111111,0.14285714285714285,0.5384615384615385,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
134,1.0,9.0,3.0,7.0,7.0,9.0,7.0,0.0,9.0,9.0,0.06666666666666667,0.1111111111111111,0.21428571428571427,0.46153846153846156,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
135,0.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,3.0,0.13333333333333333,0.07407407407407407,0.0,0.3076923076923077,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
136,0.0,0.0,2.0,6.0,0.0,3.0,2.0,0.0,4.0,7.0,0.2,0.2222222222222222,0.03571428571428571,0.5384615384615385,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
137,0.0,8.0,6.0,7.0,4.0,6.0,3.0,3.0,3.0,9.0,0.26666666666666666,0.2222222222222222,0.10714285714285714,0.7692307692307693,0.2,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
138,0.0,6.0,0.0,4.0,6.0,5.0,6.0,7.0,7.0,7.0,0.3333333333333333,0.18518518518518517,0.14285714285714285,0.38461538461538464,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
139,0.0,6.0,3.0,7.0,2.0,4.0,0.0,2.0,6.0,0.0,0.3333333333333333,0.4074074074074074,0.03571428571428571,0.46153846153846156,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
140,0.0,8.0,0.0,5.0,7.0,7.0,4.0,5.0,9.0,8.0,0.06666666666666667,0.25925925925925924,0.07142857142857142,0.6923076923076923,0.2,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
141,0.0,0.0,8.0,5.0,6.0,7.0,5.0,6.0,9.0,1.0,0.06666666666666667,0.2222222222222222,0.17857142857142855,0.5384615384615385,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
142,0.0,3.0,4.0,5.0,0.0,4.0,1.0,0.0,5.0,5.0,0.3333333333333333,0.18518518518518517,0.03571428571428571,0.38461538461538464,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
143,0.0,6.0,1.0,8.0,4.0,9.0,5.0,6.0,0.0,1.0,0.06666666666666667,0.14814814814814814,0.17857142857142855,1.0,0.15000000000000002,0.0,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
144,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
145,0.0,2.0,5.0,3.0,0.0,4.0,0.0,0.0,4.0,8.0,0.2,0.07407407407407407,0.07142857142857142,0.15384615384615385,0.4,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
146,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,7.0,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.25,0.6666666666666666,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
147,0.0,3.0,6.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
148,0.0,9.0,4.0,9.0,6.0,9.0,5.0,6.0,4.0,1.0,0.06666666666666667,0.18518518518518517,0.14285714285714285,0.9230769230769231,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
149,1.0,7.0,0.0,8.0,0.0,7.0,3.0,4.0,7.0,9.0,0.13333333333333333,0.1111111111111111,0.17857142857142855,0.5384615384615385,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
150,0.0,9.0,6.0,7.0,5.0,9.0,5.0,5.0,9.0,7.0,0.06666666666666667,0.18518518518518517,0.25,0.7692307692307693,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
151,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
152,0.0,7.0,4.0,8.0,4.0,6.0,5.0,5.0,6.0,2.0,0.2,0.2962962962962963,0.17857142857142855,0.6923076923076923,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
153,0.0,3.0,1.0,3.0,5.0,4.0,6.0,4.0,8.0,8.0,0.2,0.14814814814814814,0.07142857142857142,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
154,0.0,6.0,3.0,8.0,4.0,6.0,4.0,5.0,7.0,8.0,0.2,0.1111111111111111,0.10714285714285714,0.46153846153846156,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
155,1.0,1.0,5.0,0.0,0.0,3.0,4.0,3.0,4.0,9.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
156,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
157,0.0,2.0,8.0,4.0,1.0,5.0,3.0,0.0,6.0,5.0,0.4666666666666667,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.4,1.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
158,0.0,5.0,6.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
159,0.0,6.0,5.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,0.06666666666666667,0.14814814814814814,0.14285714285714285,0.5384615384615385,0.15000000000000002,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
160,0.0,7.0,8.0,6.0,4.0,4.0,4.0,4.0,3.0,7.0,0.26666666666666666,0.2962962962962963,0.03571428571428571,0.46153846153846156,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
161,0.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,8.0,7.0,0.26666666666666666,0.25925925925925924,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
162,0.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,0.0,0.26666666666666666,0.1111111111111111,0.0,0.3076923076923077,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
163,0.0,6.0,5.0,9.0,0.0,4.0,0.0,0.0,8.0,6.0,0.13333333333333333,0.2962962962962963,0.17857142857142855,0.8461538461538463,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
164,1.0,7.0,5.0,9.0,5.0,7.0,5.0,4.0,6.0,9.0,0.06666666666666667,0.37037037037037035,0.14285714285714285,0.46153846153846156,0.2,0.0,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
165,0.0,5.0,0.0,5.0,2.0,5.0,1.0,3.0,1.0,3.0,0.2,0.2222222222222222,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
166,0.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.2,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
167,0.0,5.0,0.0,3.0,3.0,4.0,2.0,5.0,3.0,8.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.46153846153846156,0.1,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
168,0.0,9.0,6.0,7.0,3.0,8.0,7.0,7.0,7.0,2.0,0.06666666666666667,0.1111111111111111,0.14285714285714285,0.7692307692307693,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
169,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
170,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
171,0.0,7.0,1.0,9.0,4.0,7.0,5.0,4.0,6.0,8.0,0.13333333333333333,0.37037037037037035,0.21428571428571427,0.6923076923076923,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
172,0.0,1.0,8.0,3.0,1.0,4.0,2.0,2.0,2.0,7.0,0.26666666666666666,0.1111111111111111,0.0,0.3076923076923077,0.4,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
173,0.0,8.0,0.0,9.0,4.0,7.0,3.0,3.0,3.0,8.0,0.06666666666666667,0.18518518518518517,0.14285714285714285,0.7692307692307693,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
174,0.0,9.0,8.0,2.0,1.0,9.0,0.0,1.0,1.0,7.0,1.0,0.0,0.7857142857142857,0.0,0.0,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
175,0.0,4.0,5.0,2.0,0.0,4.0,2.0,1.0,5.0,4.0,0.2,0.07407407407407407,0.0,0.3076923076923077,0.30000000000000004,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
176,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
177,0.0,6.0,2.0,4.0,4.0,5.0,7.0,4.0,5.0,9.0,0.06666666666666667,0.2222222222222222,0.25,0.3076923076923077,0.15000000000000002,0.0,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
178,0.0,5.0,5.0,5.0,2.0,4.0,2.0,0.0,1.0,3.0,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.46153846153846156,0.2,0.0,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True
179,0.0,7.0,4.0,6.0,7.0,8.0,7.0,6.0,9.0,6.0,0.06666666666666667,0.1111111111111111,0.14285714285714285,0.5384615384615385,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
180,0.0,1.0,7.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
181,0.0,2.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,5.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
182,0.0,2.0,7.0,2.0,2.0,0.0,3.0,3.0,4.0,6.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
183,0.0,5.0,0.0,4.0,3.0,3.0,0.0,1.0,5.0,1.0,0.06666666666666667,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
184,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
185,0.0,5.0,7.0,3.0,0.0,2.0,0.0,0.0,7.0,1.0,0.06666666666666667,0.07407407407407407,0.07142857142857142,0.15384615384615385,0.2,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
186,0.0,9.0,5.0,9.0,6.0,8.0,6.0,6.0,5.0,7.0,0.06666666666666667,0.4074074074074074,0.2857142857142857,0.6153846153846154,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
187,1.0,9.0,7.0,9.0,6.0,6.0,6.0,7.0,8.0,9.0,0.06666666666666667,0.3333333333333333,0.3571428571428571,0.38461538461538464,0.2,0.0,False,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False
188,0.0,3.0,8.0,3.0,0.0,2.0,0.0,0.0,1.0,9.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
189,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.1,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
190,0.0,8.0,3.0,5.0,5.0,8.0,6.0,0.0,9.0,6.0,0.06666666666666667,0.18518518518518517,0.25,0.9230769230769231,0.1,0.0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False
191,0.0,5.0,7.0,4.0,1.0,3.0,0.0,2.0,2.0,7.0,0.06666666666666667,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
192,0.0,0.0,7.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
193,0.0,7.0,1.0,8.0,5.0,7.0,5.0,4.0,9.0,9.0,0.06666666666666667,0.2222222222222222,0.14285714285714285,1.0,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
194,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
195,0.0,1.0,7.0,0.0,3.0,1.0,0.0,4.0,3.0,2.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
196,0.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,2.0,3.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.45,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
197,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.13333333333333333,0.037037037037037035,0.0,0.3076923076923077,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
